text_id,register,language,origin,chars,text
h_peoples_speech_b3c3997ba429,procedural,en,peoples_speech,164,the state asked him asked the complainant some very vague questions and there was a flurry of dates and allegations that tie him to specific dates to the indictment
h_peoples_speech_d090cf0a8c89,procedural,en,peoples_speech,173,this piece here parcel three hundred and eight will be purchased by pt land company from the anthony estate and it will be consumed by phase two lots and public improvements
h_peoples_speech_38e6cb2b0d62,procedural,en,peoples_speech,132,you know i live in richmond so i know the ground i know why there were errors in the model and i was able to help steve through that
h_peoples_speech_6379970d93be,procedural,en,peoples_speech,187,so for any rock that we look at on mars we might look at it do six or seven experiments based on a combination of the results that came from mars but also the results that came from earth
h_peoples_speech_a9a2d4abfc5e,procedural,en,peoples_speech,191,maybe he would have ended up with the same numbers but it it should have been done that way is what you're and evidence should have been presented and it's their burden of proof on that issue
h_peoples_speech_5e70f3891da3,procedural,en,peoples_speech,224,madam speaker last week despite the best efforts of the democratic majority and about forty four republicans we were unable to override the president's veto of a health insurance for the children of poor and working families
h_peoples_speech_04bad33880cf,procedural,en,peoples_speech,114,and i think there's an acknowledgement that we need to provide 21st century education experiences for our students
h_peoples_speech_77400db811a5,procedural,en,peoples_speech,100,the total cost of a burial with the plot for a municipal cemetery is ten thousand to twelve thousand
h_peoples_speech_02a6057e71a2,procedural,en,peoples_speech,211,three homeowners have asked to have their homes removed from the list of historic buildings subject to the demolition delay bylaw subject to the demolition delay bylaw approved at last year's annual town meeting
h_peoples_speech_a8c8e9bd3c7e,procedural,en,peoples_speech,96,there are many social services needs interpersonal conflicts and issues that they cannot address
h_peoples_speech_061c6e9856e3,procedural,en,peoples_speech,165,be your balance or hanging on tight or what's the secret well like you're turning to one side and want to turn to the other side and hold on really tight to the rope
h_peoples_speech_76a593fe40d6,procedural,en,peoples_speech,130,i just feel like it's up to us to work as hard as we can possibly work to make sure this happens as fast as it can possibly happen
h_peoples_speech_c13fd1a89e79,procedural,en,peoples_speech,130,drawing seconds for a dialect changed that could be produced not only on a sheet of tracing clause but on an assembly line as well
h_peoples_speech_b3283529b221,procedural,en,peoples_speech,82,so we give them all the instructions they need and meet them there if they want to
h_peoples_speech_4f28e2077a9c,procedural,en,peoples_speech,259,we have a bank that has such input into the overall town's success is a tribute to you mahoney said that the mission statement written when his journey started with the belmont savings bank in two thousand and ten was to be the most admired bank in the region
h_peoples_speech_951a466d4606,procedural,en,peoples_speech,91,so students can stay after school and participate in drama or theater or sports or whatever
h_peoples_speech_fa0f0df6156a,procedural,en,peoples_speech,122,and can you go through the vineyard in a clean sweep or do you have to come back as fruit ripens no it's a onetime through
h_peoples_speech_69deb7aa0db5,procedural,en,peoples_speech,153,what's in the record to show that the judge actually relied on an improper what happened in this case is that there was such a jumbo of different charges
h_peoples_speech_ba5d917deeb1,procedural,en,peoples_speech,76,and i do think if my memory's even in the ballpark we need to pass something
h_peoples_speech_c903368f8843,procedural,en,peoples_speech,69,they'd have to decide on what the configuration of the board was like
h_peoples_speech_483b0a61e998,procedural,en,peoples_speech,189,and by the time the second suit happened we had the declaration of greenspun basically saying everything is present in there but what enablement and sets that out and that is sap then doing
h_peoples_speech_b5dae021e6f3,procedural,en,peoples_speech,65,in the last two weeks alone there were forty three reported cases
h_peoples_speech_f726366f5605,procedural,en,peoples_speech,110,and there's also nothing in the record to show that the trial court improperly considered this considered this
h_peoples_speech_dec816672eaa,procedural,en,peoples_speech,141,additionally there are many exciting educational opportunities that exist when seventh and eighth grades are included on a high school campus
h_peoples_speech_50e57610cf97,procedural,en,peoples_speech,191,i otherwise you can tell them it's not happening yeah otherwise it would put yeah june 3rd would be the right and i know that you also have well you actually are thinking june 3rd just before
h_peoples_speech_4829597daa40,procedural,en,peoples_speech,95,for what purpose does the gentlemen from missouri rise without objection gentleman's recognized
h_peoples_speech_a986880f652a,procedural,en,peoples_speech,207,i mean well that's not why would the state insist on injecting a potentially reversible error into a trial where they have all this evidence of twenty one incidences of telephone harassment texts conclusions
h_peoples_speech_bf14718534e2,procedural,en,peoples_speech,158,john kolterman a precinct one resident and the former chairman of sustainable belmont also asked about energy efficiency and the goals for a net zero building
h_peoples_speech_44fceddcd339,procedural,en,peoples_speech,231,one of the most important problems that had to be solved to furnish this service was finding a way of automatically keeping track of how long mrs douglas has conversations lasted the telephone number she called and telephone number
cur_emo_001,emotional,en,curated,79,"I trusted you with everything I had, and you threw it away like it was nothing."
cur_emo_002,emotional,en,curated,69,We won! We actually won! I can't believe this is happening right now!
cur_emo_003,emotional,en,curated,44,Please don't go. Not tonight. Not like this.
cur_emo_004,emotional,en,curated,75,There's something behind that door. I heard it again. I'm not imagining it.
cur_emo_005,emotional,en,curated,80,How dare you stand there and lie to my face after everything we've been through.
cur_emo_006,emotional,en,curated,73,"She's gone. I keep picking up the phone to call her, and then I remember."
cur_emo_007,emotional,en,curated,69,This is the best day of my entire life and nobody can ruin it for me.
cur_emo_008,emotional,en,curated,67,Get out. Get out right now and don't you ever come back here again.
cur_emo_009,emotional,en,curated,70,"I'm so proud of you I could burst. You did it, kid. You really did it."
cur_emo_010,emotional,en,curated,70,Something's wrong. The lights are off and the front door is wide open.
cur_emo_011,emotional,en,curated,58,You had one job. One. And now the whole project is ruined.
cur_emo_012,emotional,en,curated,69,"Honestly, I never thought I'd see the day. I'm completely speechless."
cur_emo_013,emotional,en,curated,48,"Stop the car. Stop the car right now, I mean it!"
cur_emo_014,emotional,en,curated,74,Every single morning I wake up and for two seconds I forget what happened.
cur_emo_015,emotional,en,curated,74,"Ugh, this is disgusting. Who leaves week-old takeout in the office fridge?"
cur_emo_016,emotional,en,curated,72,"They picked me. Out of four hundred applicants, they actually picked me."
cur_emo_017,emotional,en,curated,83,"If you touch my sister again, I swear you will regret it for the rest of your life."
cur_emo_018,emotional,en,curated,71,"I can't feel my hands. Why can't I feel my hands? Call someone, please."
cur_emo_019,emotional,en,curated,64,Fifteen years of friendship and you sold me out for a promotion.
cur_emo_020,emotional,en,curated,63,"Look at the little guy! He's wagging his tail! Oh, he likes me!"
cur_emo_027,emotional,en,curated,68,The test came back negative. Negative! We can finally breathe again.
cur_emo_028,emotional,en,curated,53,Don't you walk away from me while I'm talking to you.
cur_emo_029,emotional,en,curated,68,I found the letters. All of them. In the bottom drawer of your desk.
cur_emo_030,emotional,en,curated,81,"Three years of saving, and the engine gives out two days after the warranty ends."
cur_whi_001,whisper,en,curated,51,Don't make a sound. They're right outside the door.
cur_whi_002,whisper,en,curated,66,"The surprise party is at seven. Whatever you do, don't tell Maria."
cur_whi_003,whisper,en,curated,73,"Shh, the baby finally fell asleep. Let's order takeout and watch a movie."
cur_whi_004,whisper,en,curated,71,"I shouldn't be telling you this, but the merger is happening on Friday."
cur_whi_005,whisper,en,curated,53,Look to your left. Slowly. Is that who I think it is?
cur_whi_006,whisper,en,curated,70,The library closes in ten minutes. We need to find that reference now.
cur_whi_007,whisper,en,curated,70,He keeps the spare key under the blue flowerpot. Don't ask how I know.
cur_whi_008,whisper,en,curated,69,"If we're quiet, we can sneak past the kitchen without waking the dog."
cur_whi_009,whisper,en,curated,75,I saw the exam questions on his desk. Number three is about photosynthesis.
cur_whi_010,whisper,en,curated,64,"This museum gives me chills. Beautiful, but something feels off."
cur_whi_014,whisper,en,curated,79,"Between you and me, the numbers don't add up. Someone's been cooking the books."
cur_whi_015,whisper,en,curated,61,Keep your voice down. The walls in this hotel are paper thin.
cur_sho_001,shout,en,curated,55,Watch out! The ladder is slipping! Grab the other side!
cur_sho_002,shout,en,curated,63,Goal! An absolute screamer from thirty yards out! Unbelievable!
cur_sho_003,shout,en,curated,64,"Fire! Everybody out through the back exit, now! Leave your bags!"
cur_sho_004,shout,en,curated,53,Last call for the number nine bus! Doors are closing!
cur_sho_005,shout,en,curated,60,"Cut! That was perfect! Everybody take five, we got the shot!"
cur_sho_006,shout,en,curated,51,"Hot soup coming through! Clear the hallway, people!"
cur_sho_007,shout,en,curated,66,And the crowd goes absolutely wild as she crosses the finish line!
cur_sho_008,shout,en,curated,44,Hey! That's my bike! Somebody stop that guy!
cur_sho_009,shout,en,curated,43,"Three! Two! One! Happy New Year, everybody!"
cur_sho_010,shout,en,curated,46,Timber! Everyone stand clear of the drop zone!
cur_sho_014,shout,en,curated,59,Touchdown! Forty-seven seconds left and they take the lead!
cur_sho_015,shout,en,curated,70,Everybody freeze! Nobody touches the evidence until forensics arrives!
cur_num_001,numbers,en,curated,92,"Your confirmation number is 4 7 Q 9 2 X, and your flight departs at 6:45 a.m. from gate B12."
cur_num_002,numbers,en,curated,72,"The total comes to $1,247.83, which includes the 8.25 percent sales tax."
cur_num_003,numbers,en,curated,73,"Please call us back at 555-0192, extension 4406, between 9 and 5 Eastern."
cur_num_004,numbers,en,curated,75,"The meeting moved from March 3rd, 2026 to Tuesday, April 14th at 11:30 a.m."
cur_num_005,numbers,en,curated,70,"Take Interstate 95 South for 12.4 miles, then exit 23B toward Route 1."
cur_num_006,numbers,en,curated,64,Your account ending in 7733 was charged $89.99 on February 28th.
cur_num_007,numbers,en,curated,97,"The recipe calls for 350 grams of flour, 2 teaspoons of baking soda, and 175 milliliters of milk."
cur_num_008,numbers,en,curated,88,"Send the report to operations at example dot com by 5 p.m. Friday, copying H.R. and I.T."
cur_num_009,numbers,en,curated,70,The CEO of NASA met with UNESCO and the WHO about the 2030 initiative.
cur_num_010,numbers,en,curated,72,"Apartment 4C, 1872 North Maplewood Avenue, Springfield, Illinois, 62704."
cur_num_011,numbers,en,curated,81,"Quarterly revenue grew 23.7 percent year over year, reaching 4.2 billion dollars."
cur_num_012,numbers,en,curated,74,"The password is capital R, lowercase x, 7, 7, dollar sign, lowercase q, 9."
cur_num_016,numbers,en,curated,73,"Model X-200 ships in SKU batches of 144, with lead times of 6 to 8 weeks."
cur_num_017,numbers,en,curated,73,"GDP contracted 0.3 percent in Q4, while unemployment held at 4.1 percent."
cur_num_018,numbers,en,curated,93,"Dosage is 200 milligrams twice daily for 10 days, with food, not exceeding 1.2 grams per day."
cur_dis_001,disfluent,en,curated,77,"So, um, I was thinking—well, actually, never mind, it's—okay no, hear me out."
cur_dis_002,disfluent,en,curated,80,"The thing is, like, we never actually—I mean, did anyone even read the contract?"
cur_dis_003,disfluent,en,curated,80,"Yeah no, I get it, I get it, but—okay so here's the—here's my problem with that."
cur_dis_004,disfluent,en,curated,94,"It was, uh, Tuesday? No wait, Wednesday, because that's when the, um, the inspection happened."
cur_dis_005,disfluent,en,curated,84,"I don't—look, it's not that I don't trust him, it's just, you know, after last time."
cur_dis_006,disfluent,en,curated,88,"Can you—sorry, can you just—just give me one second, my laptop is doing the thing again."
cur_dis_007,disfluent,en,curated,86,"We should probably, I don't know, maybe ask someone who actually, like, knows tax law?"
cur_dis_008,disfluent,en,curated,87,"And then he goes—you're not gonna believe this—he goes, 'that was never in the budget.'"
cur_dis_009,disfluent,en,curated,75,Honestly it's—hmm. How do I put this. It's complicated. Really complicated.
cur_dis_010,disfluent,en,curated,91,"Right, so, um, quick update: the, uh, the shipment is—okay there's no good way to say this."
cur_dis_014,disfluent,en,curated,83,"No yeah, totally, one hundred percent—wait, are we talking about the same Jennifer?"
cur_dis_015,disfluent,en,curated,76,I mean—okay. Deep breath. Let me try to explain this without losing my mind.
cur_que_001,question,en,curated,67,Did you remember to lock the back door before we left this morning?
cur_que_002,question,en,curated,61,What time does the pharmacy on Fifth Street close on Sundays?
cur_que_003,question,en,curated,72,Why would anyone schedule a dentist appointment at seven in the morning?
cur_que_004,question,en,curated,72,"Have you ever actually read the terms and conditions? Like, all of them?"
cur_que_005,question,en,curated,63,Is it supposed to make that clicking noise when I turn the key?
cur_que_006,question,en,curated,73,Who ate the last slice of pizza and put the empty box back in the fridge?
cur_que_007,question,en,curated,75,"Could you pass me the smaller screwdriver? No, the other one. The Phillips."
cur_que_008,question,en,curated,65,How long has that light on the dashboard been blinking like that?
cur_que_009,question,en,curated,67,Turn it off and on again. Did that fix it? Sometimes that fixes it.
cur_que_010,question,en,curated,78,"Take the second left after the bridge, then follow the gravel road to the end."
cur_que_011,question,en,curated,60,"Don't forget your umbrella. And text me when you land, okay?"
cur_que_012,question,en,curated,79,Remember to water the plants while I'm gone. The ferns need it every other day.
cur_twi_001,dense,en,curated,83,"She sells seashells by the seashore, but the shells she sells are surely seashells."
cur_twi_002,dense,en,curated,82,"The sixth sick sheikh's sixth sheep is sick, said the Swiss wristwatch specialist."
cur_twi_003,dense,en,curated,86,Peter Piper picked a peck of pickled peppers while properly preparing pungent paprika.
cur_twi_004,dense,en,curated,72,Truly rural jurors heard purple parallelograms were strictly structural.
cur_twi_005,dense,en,curated,84,"Brisk brave brigadiers brandished broad bright blades, blunderbusses, and bludgeons."
cur_twi_006,dense,en,curated,78,The thirty-three thieves thought they thrilled the throne throughout Thursday.
cur_twi_007,dense,en,curated,73,Eleven benevolent elephants delivered twelve developmental anniversaries.
cur_twi_008,dense,en,curated,87,Specifically Pacific specifics: statistics suggest the statisticians' statistics stick.
cur_lng_001,longform,en,curated,687,"Good evening. Our top story tonight: the city council voted seven to two this afternoon to approve the riverfront redevelopment plan, ending a debate that has stretched on for nearly three years. The project will convert the old textile mill district into a mixed-use neighborhood with about twelve hundred apartments, a public market, and a riverside path connecting downtown to the eastern parks. Supporters say it will bring thousands of construction jobs and new tax revenue. Opponents, including several long-time residents who spoke at tonight's meeting, worry about rising rents and the loss of the district's industrial character. Construction is expected to begin in the spring."
cur_lng_002,longform,en,curated,650,"Okay, welcome back everyone. Before the break we were talking about habit formation, and I want to pick up on something you said about morning routines, because I think people underestimate how much friction matters. When my alarm goes off, if my running shoes are not literally next to the bed, the probability that I go for that run drops by half. It sounds ridiculous, but the research backs this up: tiny obstacles compound. So my question for you is, when you work with clients who say they have no willpower, where do you actually start? Do you start with the environment, or do you start with the story they tell themselves about who they are?"
cur_lng_003,longform,en,curated,676,"Alright team, quick recap of where we landed today. First, the migration to the new billing system slips two weeks; Dana's group found an edge case with annual subscriptions that refund mid-cycle, and we are not shipping until that's fixed. Second, customer support headcount: approved, two new hires starting next month, both remote. Third, the office move. I know everyone has opinions about the fourth floor. The lease isn't signed yet, so if you have genuine accessibility concerns, get them to me in writing by Friday. And finally, the holiday party is December twelfth. Yes, there will be a karaoke machine again. No, Kevin, you cannot do forty-five minutes of Bon Jovi."
cur_lng_004,longform,en,curated,637,"To make the dough, start by warming the milk until it feels just slightly above body temperature, then whisk in the yeast and a tablespoon of the sugar and let it stand for about ten minutes until it looks foamy. In a large bowl, combine the flour, the remaining sugar, and the salt. Pour in the yeast mixture, the melted butter, and both eggs, and stir until a shaggy dough forms. Turn it out onto a floured counter and knead for eight to ten minutes. It should feel smooth and slightly tacky, but not sticky. Place it in an oiled bowl, cover it with a damp towel, and let it rise somewhere warm for about an hour, until it has doubled."
cur_lng_005,longform,en,curated,733,"The strange thing about the lighthouse was not that it still worked, but that nobody in town could say who maintained it. Every evening at dusk the lamp would stutter twice and then settle into its slow, patient sweep across the bay, and every morning it went dark without ceremony. Children claimed an old keeper lived in the round room at the top, though no boat ever brought supplies and no light ever showed in the keeper's window. When the historical society finally forced the door one October, they found the stairs swept clean, a kettle still warm on the stove, and one hundred and forty years of logbooks, the last entry dated that very morning, written in a careful hand: weather fair, all lamps trimmed, nothing to report."
cur_tag_001,grok_tags,en,curated,100,"[sigh] Fine. I'll do the dishes. Again. <whisper>Third night in a row, but who's counting.</whisper>"
cur_tag_002,grok_tags,en,curated,95,"[laugh] Stop it, stop it, you're going to make me drop the cake! [laugh] Okay okay, hold still."
cur_tag_003,grok_tags,en,curated,96,So I opened the email and [gasp] they accepted the proposal! [laugh] All of it! Even the budget!
cur_tag_004,grok_tags,en,curated,84,[yawn] What time is it? [pause] You're kidding. We've been driving for eleven hours?
cur_tag_005,grok_tags,en,curated,80,"He said, [um] he said the package would arrive Tuesday. [sigh] It is now Friday."
cur_tag_006,grok_tags,en,curated,99,[inhale] Okay. Big presentation. You've got this. [exhale] <soft>You've absolutely got this.</soft>
cur_tag_007,grok_tags,en,curated,125,<slow>Read the instructions carefully before you begin.</slow> [pause] <fast>Then ignore them like everyone else does.</fast>
cur_tag_008,grok_tags,en,curated,96,"[cough] Sorry, excuse me. [pause] As I was saying, the quarterly numbers look, [um], optimistic."
cur_tag_009,grok_tags,en,curated,96,"<singing>Happy birthday to you, happy birthday to you</singing> [laugh] come on, everybody sing!"
cur_tag_010,grok_tags,en,curated,97,"[sniff] No, I'm fine, really. [pause] It's just allergies. <soft>It's not about the movie.</soft>"
cur_tag_011,grok_tags,en,curated,125,"<pitch_high>And then the little mouse said, not me!</pitch_high> [pause] <pitch_low>But the old bear knew better.</pitch_low>"
cur_tag_012,grok_tags,en,curated,91,[laugh] Wait wait wait. [pause] You put the keys in the freezer? <loud>The freezer?!</loud>
cur_tag_013,grok_tags,en,curated,87,[sigh] Customer service said to restart it. [pause] [um] We've restarted it nine times.
cur_tag_014,grok_tags,en,curated,86,<whisper>The meeting could have been an email.</whisper> [pause] It's always an email.
cur_tag_015,grok_tags,en,curated,77,[gasp] The cookies! [long-pause] [sigh] Well. We're buying dessert this year.
cur_sng_001,singing,en,curated,121,"<singing>Row, row, row your boat, gently down the stream, merrily merrily merrily merrily, life is but a dream.</singing>"
cur_sng_002,singing,en,curated,102,"<singing>Twinkle twinkle little star, how I wonder what you are, up above the world so high.</singing>"
cur_sng_003,singing,en,curated,74,"<singing>Oh my darling, oh my darling, oh my darling Clementine.</singing>"
