request_id,provider,voice,mode,language,text_id,register,speed,instructions,text,est_chars
grok_50116f076b6800e4,grok,ara,neutral,en,h_common_voice_adda4bef0130,read,,,"It did, however, spawn a mild hit in ""Camera One,"".",51
grok_5991e7bd0ec101f4,grok,rex,neutral,en,h_emilia_259cd977d2a4,conversational,,,And abide in your houses and do not display yourselves as' was' the display of the former times of ignorance. And establish prayer and give Zakah and obey Allah and His Messenger.,179
grok_90dd966136be2442,grok,sal,whisper,en,h_common_voice_956fbca09122,read,,,<whisper>It was created specifically for Eddie Bauer.</whisper>,63
grok_316dbf931057351a,grok,leo,slow,en,h_common_voice_8c7bb7a0c8ee,read,0.8,,"By the colonial era, bakeries were commonly viewed as places to gather and socialize.",85
grok_925fbc077f17f8e1,grok,eve,neutral,en,h_voxpopuli_6aa3a361ffd7,formal,,,is the industry investors and therefore i'm quite happy that both,65
grok_762a63e84aa80789,grok,ara,neutral,en,h_peoples_speech_d633906c6318,procedural,,,and tacking your client's possession and control of the property along with their predecessors it's more than sixty years it's in excess of sixty years,151
grok_033a8d9cc5de54aa,grok,rex,neutral,en,h_common_voice_381273212be3,read,,,Many see this as a sign of growing reconciliation on the grass-roots level.,75
grok_8417f8decb94de26,grok,sal,neutral,en,h_emilia_4b602cd45109,conversational,,,I still wanted to try out a haunted house here in Austin. There's actually two that I know of. I think there are probably more. This haunted house that we're going to is called House of Torment.,194
grok_9ab0368e0163d8f7,grok,leo,neutral,en,h_emilia_218edd29d15b,conversational,,,And 21 million videos have been downloaded and distributed and watched.,71
grok_b0f3f6a460068dbe,grok,eve,neutral,en,cur_num_004,numbers,,,"The meeting moved from March 3rd, 2026 to Tuesday, April 14th at 11:30 a.m.",75
grok_436e78b4a3c26a39,grok,ara,neutral,en,h_common_voice_e302f4da5e25,read,,,Then it was that a strange thing happened.,42
grok_d4035bdf2d232f13,grok,rex,fast,en,h_emilia_d6b0b3622775,conversational,1.3,,Recently chatted with contributing editor and consumer trends guru Elizabeth Sloan about how food service continues to evolve for a post-COVID world.,149
grok_dbb26668606b64a6,grok,sal,neutral,en,h_emilia_d41a23a28f39,conversational,,,"These unique soldiers are able to spray noxious, sticky secretions containing ditapenis at their enemies",104
grok_5d87ae6f9bb8362c,grok,leo,neutral,en,h_emilia_ccf580dc4adb,conversational,,,They were backed by a mechanized force consisting of a single M50 Super Sherman medium tank,91
grok_f886e862ec588710,grok,eve,neutral,en,h_common_voice_5880c3e50c6b,read,,,"Her parents were Jewish immigrants, her father, Joseph, a German fur trader.",76
grok_9e03bbe4f4f7d6ce,grok,ara,neutral,en,h_emilia_9b84260422f0,conversational,,,"Alright, Gamu's got a warlock at core. If anyone can assist Gamu, that would be nice. Thank you. Destroy this guy.",114
grok_5536365aeb108aa7,grok,rex,whisper,en,h_common_voice_bbf3db29495b,read,,,"<whisper>Helpem Fren means ""help a friend"" in Solomon Islands Pidgin.</whisper>",79
grok_ac96877f242337cc,grok,sal,slow,en,h_common_voice_be2ca60bd90f,read,0.8,,"Related to other species of Mediterranean firs, it is considered the ""Andalusian National Tree"".",96
grok_68c196de91f52ef1,grok,leo,neutral,en,h_common_voice_10a59aeb65f5,read,,,She describes the documentary as her proudest moment away from music.,69
grok_bc4cfca9a6357f36,grok,eve,neutral,en,cur_twi_003,dense,,,Peter Piper picked a peck of pickled peppers while properly preparing pungent paprika.,86
grok_0b7d6d863db229ed,grok,ara,neutral,en,h_voxpopuli_fbcf52105437,formal,,,there is a need for a concerted response to maintain pressure on the perpetrators of these rapes and to bring them to justice at local level or in the international criminal court.,180
grok_695b9d04790cdfe8,grok,rex,neutral,en,h_common_voice_cc2b644a72e7,read,,,Couldn't this have waited until morning?,40
grok_2a952bdeaa50587d,grok,sal,neutral,en,h_peoples_speech_7da4b5363447,procedural,,,and i got to tell you it is the scope of overreach and over involvement that's killing all of us,96
grok_fa16576212afd074,grok,leo,fast,en,h_emilia_fc6f301b6e46,conversational,1.3,,"And, uh, there's another thing we have to take into account. We don't want to cannibalize.",90
grok_d2e263bb54e2e338,grok,eve,neutral,en,h_common_voice_1c0ac8074b29,read,,,"The life of that bungee jumper dangles on a string, in the truest sense of the word.",84
grok_3f6e04a42e030bd1,grok,ara,neutral,en,h_voxpopuli_e9e18bfeb7a0,formal,,,but volunteers cannot and must not bear the burden of major global crises.,74
grok_7b4f2900077d46f5,grok,rex,neutral,en,h_emilia_09d9554c7b0e,conversational,,,Sinkings of German U-boats at the hands of Allied forces during this time included,82
grok_5dd22a77b3557f8a,grok,sal,whisper,en,h_common_voice_9c86d8f44ede,read,,,<whisper>It was a modern but compact Mallet of which only one was built.</whisper>,82
grok_96b99ed3f92c5ba0,grok,leo,neutral,en,h_peoples_speech_1f63f3ded746,procedural,,,you know without all the towns choosing to participate but at the same token you're losing out on some of the things that really would work if all the schools were involved,172
grok_3fa688b918df6416,grok,eve,slow,en,h_common_voice_107d6bcc7c82,read,0.8,,Several publications containing the text of the Samaritan Targum have appeared.,79
grok_feb237db586e43bf,grok,ara,neutral,en,h_common_voice_933a0a04ba7c,read,,,Dodds has also produced many academic credentials and academic publications.,76
grok_a3659e7a250babfd,grok,rex,neutral,en,h_common_voice_5a1e8383aea3,read,,,He is studying for his university degree at Athabasca University.,65
grok_4fc4a13afab9e315,grok,sal,neutral,en,h_voxpopuli_d3142d4fff96,formal,,,the eu will not be able to finance their green dream if the financial world cannot rely on the bafin.,101
grok_6d91ec321210c01b,grok,leo,neutral,en,h_common_voice_f3d5e9e8b372,read,,,"But there was a sixth day, the sun went on.",43
